unit_id,plate_no,vehicle_group,capacity_ton,year,pool,fuel_km_per_liter,status
VH01186,B2186QT,CDD,5.0,2021,Malang,7.8,In Use
VH01187,B2187RT,CDD,5.0,2022,Cikarang,7.6,In Use
VH01188,B2188ST,CDD,5.0,2023,Semarang,7.4,In Use
VH01189,B2189TT,CDD,5.0,2024,Malang,7.2,In Use
VH01190,B2190UT,CDD,5.0,2018,Cikarang,8.0,In Use
VH01191,B2191VT,CDD,5.0,2019,Semarang,7.8,In Use
VH01192,B2192WT,CDD,5.0,2020,Malang,7.6,Maintenance
VH01193,B2193XT,CDD,5.0,2021,Cikarang,7.4,Maintenance
VH01194,B2194YT,CDD,5.0,2022,Semarang,7.2,Maintenance
VH01195,B2195ZT,CDD,5.0,2023,Malang,8.0,Maintenance
VH01196,B2196AU,CDD,5.0,2024,Cikarang,7.8,Maintenance
VH01197,B2197BU,CDD,5.0,2018,Semarang,7.6,Maintenance
VH01198,B2198CU,CDD,5.0,2019,Malang,7.4,Inactive
VH01199,B2199DU,CDD,5.0,2020,Cikarang,7.2,Inactive
VH01200,B2200EU,CDD,5.0,2021,Semarang,8.0,Ready
VH01201,B2201FU,CDD,5.0,2022,Malang,7.8,Ready
VH01202,B2202GU,CDD,5.0,2023,Cikarang,7.6,Ready
VH01203,B2203HU,CDD,5.0,2024,Semarang,7.4,Ready
VH01204,B2204IU,CDD,5.0,2018,Malang,7.2,Ready
VH01205,B2205JU,CDD,5.0,2019,Cikarang,8.0,Ready
VH01206,B2206KU,CDD,5.0,2020,Semarang,7.8,Ready
VH01207,B2207LU,CDD,5.0,2021,Malang,7.6,Ready
VH01208,B2208MU,CDD,5.0,2022,Cikarang,7.4,Ready
VH01209,B2209NU,CDD,5.0,2023,Semarang,7.2,Ready
VH01210,B2210OU,CDD,5.0,2024,Malang,8.0,Ready
VH01211,B2211PU,CDD,5.0,2018,Cikarang,7.8,Ready
VH01212,B2212QU,CDD,5.0,2019,Semarang,7.6,Ready
VH01213,B2213RU,CDD,5.0,2020,Malang,7.4,Ready
VH01214,B2214SU,CDD,5.0,2021,Cikarang,7.2,Ready
VH01215,B2215TU,CDD,5.0,2022,Semarang,8.0,Ready
VH01216,B2216UU,CDD,5.0,2023,Malang,7.8,Ready
VH01217,B2217VU,CDD,5.0,2024,Cikarang,7.6,Ready
VH01218,B2218WU,CDD,5.0,2018,Semarang,7.4,Ready
VH01219,B2219XU,CDD,5.0,2019,Malang,7.2,Ready
VH01220,B2220YU,CDD,5.0,2020,Cikarang,8.0,Ready
VH01221,B2221ZU,CDD,5.0,2021,Semarang,7.8,Ready
VH01222,B2222AV,CDD,5.0,2022,Malang,7.6,Ready
VH01223,B2223BV,CDD,5.0,2023,Cikarang,7.4,Ready
VH01224,B2224CV,CDD,5.0,2024,Semarang,7.2,Ready
VH01225,B2225DV,CDD,5.0,2018,Malang,8.0,Ready
VH01226,B2226EV,CDD,5.0,2019,Cikarang,7.8,Ready
VH01227,B2227FV,CDD,5.0,2020,Semarang,7.6,Ready
VH01228,B2228GV,CDD,5.0,2021,Malang,7.4,Ready
VH01229,B2229HV,CDD,5.0,2022,Cikarang,7.2,Ready
VH01230,B2230IV,CDD,5.0,2023,Semarang,8.0,Ready
VH01231,B2231JV,CDD,5.0,2024,Malang,7.8,Ready
VH01232,B2232KV,CDD,5.0,2018,Cikarang,7.6,Ready
VH01233,B2233LV,CDD,5.0,2019,Semarang,7.4,Ready
VH01234,B2234MV,CDD,5.0,2020,Malang,7.2,Ready
VH01235,B2235NV,CDD,5.0,2021,Cikarang,8.0,Ready
VH01236,B2236OV,CDD,5.0,2022,Semarang,7.8,Ready
VH01237,B2237PV,CDD,5.0,2023,Malang,7.6,Ready
VH01238,B2238QV,CDD,5.0,2024,Cikarang,7.4,Ready
VH01239,B2239RV,CDD,5.0,2018,Semarang,7.2,Ready
VH01240,B2240SV,CDD,5.0,2019,Malang,8.0,Ready
VH01241,B2241TV,CDD,5.0,2020,Cikarang,7.8,Ready
VH01242,B2242UV,CDD,5.0,2021,Semarang,7.6,Ready
VH01243,B2243VV,CDD,5.0,2022,Malang,7.4,Ready
VH01244,B2244WV,CDD,5.0,2023,Cikarang,7.2,Ready
VH01245,B2245XV,CDD,5.0,2024,Semarang,8.0,Ready
VH01246,B2246YV,CDD,5.0,2018,Malang,7.8,Ready
VH01247,B2247ZV,CDD,5.0,2019,Cikarang,7.6,Ready
VH01248,B2248AW,CDD,5.0,2020,Semarang,7.4,Ready
VH01249,B2249BW,CDD,5.0,2021,Malang,7.2,Ready
VH01250,B2250CW,CDD,5.0,2022,Cikarang,8.0,Ready
VH01251,B2251DW,CDD,5.0,2023,Semarang,7.8,Ready
VH01252,B2252EW,CDD,5.0,2024,Malang,7.6,Ready
VH01253,B2253FW,CDD,5.0,2018,Cikarang,7.4,Ready
VH01254,B2254GW,CDD,5.0,2019,Semarang,7.2,Ready
VH01255,B2255HW,CDD,5.0,2020,Malang,8.0,Ready
VH01256,B2256IW,CDD,5.0,2021,Cikarang,7.8,Ready
VH01257,B2257JW,CDD,5.0,2022,Semarang,7.6,Ready
VH01258,B2258KW,CDD,5.0,2023,Malang,7.4,Ready
VH01259,B2259LW,CDD,5.0,2024,Cikarang,7.2,Ready
VH01260,B2260MW,CDD,5.0,2018,Semarang,8.0,Ready
VH01261,B2261NW,CDD,5.0,2019,Malang,7.8,Ready
VH01262,B2262OW,CDD,5.0,2020,Cikarang,7.6,Ready
VH01263,B2263PW,CDD,5.0,2021,Semarang,7.4,Ready
VH01264,B2264QW,CDD,5.0,2022,Malang,7.2,Ready
VH01265,B2265RW,CDD,5.0,2023,Cikarang,8.0,Ready
VH01266,B2266SW,CDD,5.0,2024,Semarang,7.8,Ready
VH01267,B2267TW,CDD,5.0,2018,Malang,7.6,Ready
VH01268,B2268UW,CDD,5.0,2019,Cikarang,7.4,Ready
VH01269,B2269VW,CDD,5.0,2020,Semarang,7.2,Ready
VH01270,B2270WW,CDD,5.0,2021,Malang,8.0,Ready
VH01271,B2271XW,CDD,5.0,2022,Cikarang,7.8,Ready
VH01272,B2272YW,CDD,5.0,2023,Semarang,7.6,Ready
VH01273,B2273ZW,CDD,5.0,2024,Malang,7.4,Ready
VH01274,B2274AX,CDD,5.0,2018,Cikarang,7.2,Ready
VH01275,B2275BX,CDD,5.0,2019,Semarang,8.0,Ready
VH01276,B2276CX,CDD,5.0,2020,Malang,7.8,Ready
VH01277,B2277DX,CDD,5.0,2021,Cikarang,7.6,Ready
VH01278,B2278EX,CDD,5.0,2022,Semarang,7.4,In Use
VH01279,B2279FX,CDD,5.0,2023,Malang,7.2,In Use
VH01280,B2280GX,CDD,5.0,2024,Cikarang,8.0,In Use
VH01281,B2281HX,CDD,5.0,2018,Semarang,7.8,In Use
VH01282,B2282IX,CDD,5.0,2019,Malang,7.6,In Use
VH01283,B2283JX,CDD,5.0,2020,Cikarang,7.4,In Use
VH01284,B2284KX,CDD,5.0,2021,Semarang,7.2,In Use
VH01285,B2285LX,CDD,5.0,2022,Malang,8.0,In Use
VH01286,B2286MX,CDD,5.0,2023,Cikarang,7.8,In Use
VH01287,B2287NX,CDD,5.0,2024,Semarang,7.6,In Use
VH01288,B2288OX,CDD,5.0,2018,Malang,7.4,In Use
VH01289,B2289PX,CDD,5.0,2019,Cikarang,7.2,In Use
VH01290,B2290QX,CDD,5.0,2020,Semarang,8.0,In Use
VH01291,B2291RX,CDD,5.0,2021,Malang,7.8,In Use
VH01292,B2292SX,CDD,5.0,2022,Cikarang,7.6,Maintenance
VH01293,B2293TX,CDD,5.0,2023,Semarang,7.4,Maintenance
VH01294,B2294UX,CDD,5.0,2024,Malang,7.2,Maintenance
VH01295,B2295VX,CDD,5.0,2018,Cikarang,8.0,Maintenance
VH01296,B2296WX,CDD,5.0,2019,Semarang,7.8,Maintenance
VH01297,B2297XX,CDD,5.0,2020,Malang,7.6,Maintenance
VH01298,B2298YX,CDD,5.0,2021,Cikarang,7.4,Inactive
VH01299,B2299ZX,CDD,5.0,2022,Semarang,7.2,Inactive
VH01300,B2300AY,CDD,5.0,2023,Malang,8.0,Ready
VH01301,B2301BY,CDD,5.0,2024,Cikarang,7.8,Ready
VH01302,B2302CY,CDD,5.0,2018,Semarang,7.6,Ready
VH01303,B2303DY,CDD,5.0,2019,Malang,7.4,Ready
VH01304,B2304EY,CDD,5.0,2020,Cikarang,7.2,Ready
VH01305,B2305FY,CDD,5.0,2021,Semarang,8.0,Ready
VH01306,B2306GY,CDD,5.0,2022,Malang,7.8,Ready
VH01307,B2307HY,CDD,5.0,2023,Cikarang,7.6,Ready
VH01308,B2308IY,CDD,5.0,2024,Semarang,7.4,Ready
VH01309,B2309JY,CDD,5.0,2018,Malang,7.2,Ready
VH01310,B2310KY,CDD,5.0,2019,Cikarang,8.0,Ready
VH01311,B2311LY,CDD,5.0,2020,Semarang,7.8,Ready
VH01312,B2312MY,CDD,5.0,2021,Malang,7.6,Ready
VH01313,B2313NY,CDD,5.0,2022,Cikarang,7.4,Ready
VH01314,B2314OY,CDD,5.0,2023,Semarang,7.2,Ready
VH01315,B2315PY,CDD,5.0,2024,Malang,8.0,Ready
VH01316,B2316QY,CDD,5.0,2018,Cikarang,7.8,Ready
VH01317,B2317RY,CDD,5.0,2019,Semarang,7.6,Ready
VH01318,B2318SY,CDD,5.0,2020,Malang,7.4,Ready
VH01319,B2319TY,CDD,5.0,2021,Cikarang,7.2,Ready
VH01320,B2320UY,CDD,5.0,2022,Semarang,8.0,Ready
VH01321,B2321VY,CDD,5.0,2023,Malang,7.8,Ready
VH01322,B2322WY,CDD,5.0,2024,Cikarang,7.6,Ready
VH01323,B2323XY,CDD,5.0,2018,Semarang,7.4,Ready
VH01324,B2324YY,CDD,5.0,2019,Malang,7.2,Ready
VH01325,B2325ZY,CDD,5.0,2020,Cikarang,8.0,Ready
VH01326,B2326AZ,CDD,5.0,2021,Semarang,7.8,Ready
VH01327,B2327BZ,CDD,5.0,2022,Malang,7.6,Ready
VH01328,B2328CZ,CDD,5.0,2023,Cikarang,7.4,Ready
VH01329,B2329DZ,CDD,5.0,2024,Semarang,7.2,Ready
VH01330,B2330EZ,CDD,5.0,2018,Malang,8.0,Ready
VH01331,B2331FZ,CDD,5.0,2019,Cikarang,7.8,Ready
VH01332,B2332GZ,CDD,5.0,2020,Semarang,7.6,Ready
VH01333,B2333HZ,CDD,5.0,2021,Malang,7.4,Ready
VH01334,B2334IZ,CDD,5.0,2022,Cikarang,7.2,Ready
VH01335,B2335JZ,CDD,5.0,2023,Semarang,8.0,Ready
VH01336,B2336KZ,CDD,5.0,2024,Malang,7.8,Ready
VH01337,B2337LZ,CDD,5.0,2018,Cikarang,7.6,Ready
VH01338,B2338MZ,CDD,5.0,2019,Semarang,7.4,Ready
VH01339,B2339NZ,CDD,5.0,2020,Malang,7.2,Ready
VH01340,B2340OZ,CDD,5.0,2021,Cikarang,8.0,Ready
VH01341,B2341PZ,CDD,5.0,2022,Semarang,7.8,Ready
VH01342,B2342QZ,CDD,5.0,2023,Malang,7.6,Ready
VH01343,B2343RZ,CDD,5.0,2024,Cikarang,7.4,Ready
VH01344,B2344SZ,CDD,5.0,2018,Semarang,7.2,Ready
VH01345,B2345TZ,CDD,5.0,2019,Malang,8.0,Ready
VH01346,B2346UZ,CDD,5.0,2020,Cikarang,7.8,Ready
VH01347,B2347VZ,CDD,5.0,2021,Semarang,7.6,Ready
VH01348,B2348WZ,CDD,5.0,2022,Malang,7.4,Ready
VH01349,B2349XZ,CDD,5.0,2023,Cikarang,7.2,Ready
VH01350,B2350YZ,CDD,5.0,2024,Semarang,8.0,Ready
VH01351,B2351ZZ,CDD,5.0,2018,Malang,7.8,Ready
VH01352,B2352AA,CDD,5.0,2019,Cikarang,7.6,Ready
VH01353,B2353BA,CDD,5.0,2020,Semarang,7.4,Ready
VH01354,B2354CA,CDD,5.0,2021,Malang,7.2,Ready
VH01355,B2355DA,CDD,5.0,2022,Cikarang,8.0,Ready
VH01356,B2356EA,CDD,5.0,2023,Semarang,7.8,Ready
VH01357,B2357FA,CDD,5.0,2024,Malang,7.6,Ready
VH01358,B2358GA,CDD,5.0,2018,Cikarang,7.4,Ready
VH01359,B2359HA,CDD,5.0,2019,Semarang,7.2,Ready
VH01360,B2360IA,CDD,5.0,2020,Malang,8.0,Ready
VH01361,B2361JA,CDD,5.0,2021,Cikarang,7.8,Ready
VH01362,B2362KA,CDD,5.0,2022,Semarang,7.6,Ready
VH01363,B2363LA,CDD,5.0,2023,Malang,7.4,Ready
VH01364,B2364MA,CDD,5.0,2024,Cikarang,7.2,Ready
VH01365,B2365NA,CDD,5.0,2018,Semarang,8.0,Ready
VH01366,B2366OA,CDD,5.0,2019,Malang,7.8,Ready
VH01367,B2367PA,CDD,5.0,2020,Cikarang,7.6,Ready
VH01368,B2368QA,CDD,5.0,2021,Semarang,7.4,Ready
VH01369,B2369RA,CDD,5.0,2022,Malang,7.2,Ready
VH01370,B2370SA,CDD,5.0,2023,Cikarang,8.0,Ready
VH01371,B2371TA,CDD,5.0,2024,Semarang,7.8,Ready
VH01372,B2372UA,CDD,5.0,2018,Malang,7.6,Ready
VH01373,B2373VA,CDD,5.0,2019,Cikarang,7.4,Ready
VH01374,B2374WA,CDD,5.0,2020,Semarang,7.2,Ready
VH01375,B2375XA,CDD,5.0,2021,Malang,8.0,Ready
VH01376,B2376YA,CDD,5.0,2022,Cikarang,7.8,Ready
VH01377,B2377ZA,CDD,5.0,2023,Semarang,7.6,Ready
VH01378,B2378AB,CDD,5.0,2024,Malang,7.4,In Use
VH01379,B2379BB,CDD,5.0,2018,Cikarang,7.2,In Use
VH01380,B2380CB,CDD,5.0,2019,Semarang,8.0,In Use
VH01381,B2381DB,CDD,5.0,2020,Malang,7.8,In Use
VH01382,B2382EB,CDD,5.0,2021,Cikarang,7.6,In Use
VH01383,B2383FB,CDD,5.0,2022,Semarang,7.4,In Use
VH01384,B2384GB,CDD,5.0,2023,Malang,7.2,In Use
VH01385,B2385HB,CDD,5.0,2024,Cikarang,8.0,In Use
VH01386,B2386IB,CDD,5.0,2018,Semarang,7.8,In Use
VH01387,B2387JB,CDD,5.0,2019,Malang,7.6,In Use
VH01388,B2388KB,CDD,5.0,2020,Cikarang,7.4,In Use
VH01389,B2389LB,CDD,5.0,2021,Semarang,7.2,In Use
VH01390,B2390MB,CDD,5.0,2022,Malang,8.0,In Use
VH01391,B2391NB,CDD,5.0,2023,Cikarang,7.8,In Use
VH01392,B2392OB,CDD,5.0,2024,Semarang,7.6,Maintenance
VH01393,B2393PB,CDD,5.0,2018,Malang,7.4,Maintenance
VH01394,B2394QB,CDD,5.0,2019,Cikarang,7.2,Maintenance
VH01395,B2395RB,CDD,5.0,2020,Semarang,8.0,Maintenance
VH01396,B2396SB,CDD,5.0,2021,Malang,7.8,Maintenance
VH01397,B2397TB,CDD,5.0,2022,Cikarang,7.6,Maintenance
VH01398,B2398UB,CDD,5.0,2023,Semarang,7.4,Inactive
VH01399,B2399VB,CDD,5.0,2024,Malang,7.2,Inactive
VH01400,B2400WB,CDD,5.0,2018,Cikarang,8.0,Ready
VH01401,B2401XB,CDD,5.0,2019,Semarang,7.8,Ready
VH01402,B2402YB,CDD,5.0,2020,Malang,7.6,Ready
VH01403,B2403ZB,CDD,5.0,2021,Cikarang,7.4,Ready
VH01404,B2404AC,CDD,5.0,2022,Semarang,7.2,Ready
VH01405,B2405BC,CDD,5.0,2023,Malang,8.0,Ready
VH01406,B2406CC,CDD,5.0,2024,Cikarang,7.8,Ready
VH01407,B2407DC,CDD,5.0,2018,Semarang,7.6,Ready
VH01408,B2408EC,CDD,5.0,2019,Malang,7.4,Ready
VH01409,B2409FC,CDD,5.0,2020,Cikarang,7.2,Ready
VH01410,B2410GC,CDD,5.0,2021,Semarang,8.0,Ready
VH01411,B2411HC,CDD,5.0,2022,Malang,7.8,Ready
VH01412,B2412IC,CDD,5.0,2023,Cikarang,7.6,Ready
VH01413,B2413JC,CDD,5.0,2024,Semarang,7.4,Ready
VH01414,B2414KC,CDD,5.0,2018,Malang,7.2,Ready
VH01415,B2415LC,CDD,5.0,2019,Cikarang,8.0,Ready
VH01416,B2416MC,CDD,5.0,2020,Semarang,7.8,Ready
VH01417,B2417NC,CDD,5.0,2021,Malang,7.6,Ready
VH01418,B2418OC,CDD,5.0,2022,Cikarang,7.4,Ready
VH01419,B2419PC,CDD,5.0,2023,Semarang,7.2,Ready
VH01420,B2420QC,CDD,5.0,2024,Malang,8.0,Ready
VH01421,B2421RC,CDD,5.0,2018,Cikarang,7.8,Ready
VH01422,B2422SC,CDD,5.0,2019,Semarang,7.6,Ready
VH01423,B2423TC,CDD,5.0,2020,Malang,7.4,Ready
VH01424,B2424UC,CDD,5.0,2021,Cikarang,7.2,Ready
VH01425,B2425VC,CDD,5.0,2022,Semarang,8.0,Ready
VH01426,B2426WC,CDD,5.0,2023,Malang,7.8,Ready
VH01427,B2427XC,CDD,5.0,2024,Cikarang,7.6,Ready
VH01428,B2428YC,CDD,5.0,2018,Semarang,7.4,Ready
VH01429,B2429ZC,CDD,5.0,2019,Malang,7.2,Ready
VH01430,B2430AD,CDD,5.0,2020,Cikarang,8.0,Ready
VH01431,B2431BD,CDD,5.0,2021,Semarang,7.8,Ready
VH01432,B2432CD,CDD,5.0,2022,Malang,7.6,Ready
VH01433,B2433DD,CDD,5.0,2023,Cikarang,7.4,Ready
VH01434,B2434ED,CDD,5.0,2024,Semarang,7.2,Ready
VH01435,B2435FD,CDD,5.0,2018,Malang,8.0,Ready
VH01436,B2436GD,CDD,5.0,2019,Cikarang,7.8,Ready
VH01437,B2437HD,CDD,5.0,2020,Semarang,7.6,Ready
VH01438,B2438ID,CDD,5.0,2021,Malang,7.4,Ready
VH01439,B2439JD,CDD,5.0,2022,Cikarang,7.2,Ready
VH01440,B2440KD,CDD,5.0,2023,Semarang,8.0,Ready
VH01441,B2441LD,CDD,5.0,2024,Malang,7.8,Ready
VH01442,B2442MD,CDD,5.0,2018,Cikarang,7.6,Ready
VH01443,B2443ND,CDD,5.0,2019,Semarang,7.4,Ready
VH01444,B2444OD,CDD,5.0,2020,Malang,7.2,Ready
VH01445,B2445PD,CDD,5.0,2021,Cikarang,8.0,Ready
VH01446,B2446QD,CDD,5.0,2022,Semarang,7.8,Ready
VH01447,B2447RD,CDD,5.0,2023,Malang,7.6,Ready
VH01448,B2448SD,CDD,5.0,2024,Cikarang,7.4,Ready
VH01449,B2449TD,CDD,5.0,2018,Semarang,7.2,Ready
VH01450,B2450UD,CDD,5.0,2019,Malang,8.0,Ready
VH01451,B2451VD,CDD,5.0,2020,Cikarang,7.8,Ready
VH01452,B2452WD,CDD,5.0,2021,Semarang,7.6,Ready
VH01453,B2453XD,CDD,5.0,2022,Malang,7.4,Ready
VH01454,B2454YD,CDD,5.0,2023,Cikarang,7.2,Ready
VH01455,B2455ZD,CDD,5.0,2024,Semarang,8.0,Ready
VH01456,B2456AE,CDD,5.0,2018,Malang,7.8,Ready
VH01457,B2457BE,CDD,5.0,2019,Cikarang,7.6,Ready
VH01458,B2458CE,CDD,5.0,2020,Semarang,7.4,Ready
VH01459,B2459DE,CDD,5.0,2021,Malang,7.2,Ready
VH01460,B2460EE,CDD,5.0,2022,Cikarang,8.0,Ready
VH01461,B2461FE,CDD,5.0,2023,Semarang,7.8,Ready
VH01462,B2462GE,CDD,5.0,2024,Malang,7.6,Ready
VH01463,B2463HE,CDD,5.0,2018,Cikarang,7.4,Ready
VH01464,B2464IE,CDD,5.0,2019,Semarang,7.2,Ready
VH01465,B2465JE,CDD,5.0,2020,Malang,8.0,Ready
VH01466,B2466KE,CDD,5.0,2021,Cikarang,7.8,Ready
VH01467,B2467LE,CDD,5.0,2022,Semarang,7.6,Ready
VH01468,B2468ME,CDD,5.0,2023,Malang,7.4,Ready
VH01469,B2469NE,CDD,5.0,2024,Cikarang,7.2,Ready
VH01470,B2470OE,CDD,5.0,2018,Semarang,8.0,Ready
VH01471,B2471PE,CDD,5.0,2019,Malang,7.8,Ready
VH01472,B2472QE,CDD,5.0,2020,Cikarang,7.6,Ready
VH01473,B2473RE,CDD,5.0,2021,Semarang,7.4,Ready
VH01474,B2474SE,CDD,5.0,2022,Malang,7.2,Ready
VH01475,B2475TE,CDD,5.0,2023,Cikarang,8.0,Ready
VH01476,B2476UE,CDD,5.0,2024,Semarang,7.8,Ready
VH01477,B2477VE,CDD,5.0,2018,Malang,7.6,Ready
VH01478,B2478WE,CDD,5.0,2019,Cikarang,7.4,In Use
VH01479,B2479XE,CDD,5.0,2020,Semarang,7.2,In Use
VH01480,B2480YE,CDD,5.0,2021,Malang,8.0,In Use
VH01481,B2481ZE,CDD,5.0,2022,Cikarang,7.8,In Use
VH01482,B2482AF,CDD,5.0,2023,Semarang,7.6,In Use
VH01483,B2483BF,CDD,5.0,2024,Malang,7.4,In Use
VH01484,B2484CF,CDD,5.0,2018,Cikarang,7.2,In Use
VH01485,B2485DF,CDD,5.0,2019,Semarang,8.0,In Use
VH01486,B2486EF,CDD,5.0,2020,Malang,7.8,In Use
VH01487,B2487FF,CDD,5.0,2021,Cikarang,7.6,In Use
VH01488,B2488GF,CDD,5.0,2022,Semarang,7.4,In Use
VH01489,B2489HF,CDD,5.0,2023,Malang,7.2,In Use
VH01490,B2490IF,CDD,5.0,2024,Cikarang,8.0,In Use
VH01491,B2491JF,CDD,5.0,2018,Semarang,7.8,In Use
VH01492,B2492KF,CDD,5.0,2019,Malang,7.6,Maintenance
VH01493,B2493LF,CDD,5.0,2020,Cikarang,7.4,Maintenance
VH01494,B2494MF,CDD,5.0,2021,Semarang,7.2,Maintenance
VH01495,B2495NF,CDD,5.0,2022,Malang,8.0,Maintenance
VH01496,B2496OF,CDD,5.0,2023,Cikarang,7.8,Maintenance
VH01497,B2497PF,CDD,5.0,2024,Semarang,7.6,Maintenance
VH01498,B2498QF,CDD,5.0,2018,Malang,7.4,Inactive
VH01499,B2499RF,CDD,5.0,2019,Cikarang,7.2,Inactive
VH01500,B2500SF,CDD,5.0,2020,Semarang,8.0,Ready
VH01501,B2501TF,Wingbox,8.0,2021,Cikarang,4.8,Ready
VH01502,B2502UF,Wingbox,8.0,2022,Semarang,4.6,Ready
VH01503,B2503VF,Wingbox,8.0,2023,Malang,4.4,Ready
VH01504,B2504WF,Wingbox,8.0,2024,Cikarang,4.2,Ready
VH01505,B2505XF,Wingbox,8.0,2018,Semarang,5.0,Ready
VH01506,B2506YF,Wingbox,8.0,2019,Malang,4.8,Ready
VH01507,B2507ZF,Wingbox,8.0,2020,Cikarang,4.6,Ready
VH01508,B2508AG,Wingbox,8.0,2021,Semarang,4.4,Ready
VH01509,B2509BG,Wingbox,8.0,2022,Malang,4.2,Ready
VH01510,B2510CG,Wingbox,8.0,2023,Cikarang,5.0,Ready
VH01511,B2511DG,Wingbox,8.0,2024,Semarang,4.8,Ready
VH01512,B2512EG,Wingbox,8.0,2018,Malang,4.6,Ready
VH01513,B2513FG,Wingbox,8.0,2019,Cikarang,4.4,Ready
VH01514,B2514GG,Wingbox,8.0,2020,Semarang,4.2,Ready
VH01515,B2515HG,Wingbox,8.0,2021,Malang,5.0,Ready
VH01516,B2516IG,Wingbox,8.0,2022,Cikarang,4.8,Ready
VH01517,B2517JG,Wingbox,8.0,2023,Semarang,4.6,Ready
VH01518,B2518KG,Wingbox,8.0,2024,Malang,4.4,Ready
VH01519,B2519LG,Wingbox,8.0,2018,Cikarang,4.2,Ready
VH01520,B2520MG,Wingbox,8.0,2019,Semarang,5.0,Ready
VH01521,B2521NG,Wingbox,8.0,2020,Malang,4.8,Ready
VH01522,B2522OG,Wingbox,8.0,2021,Cikarang,4.6,Ready
VH01523,B2523PG,Wingbox,8.0,2022,Semarang,4.4,Ready
VH01524,B2524QG,Wingbox,8.0,2023,Malang,4.2,Ready
VH01525,B2525RG,Wingbox,8.0,2024,Cikarang,5.0,Ready
VH01526,B2526SG,Wingbox,8.0,2018,Semarang,4.8,Ready
VH01527,B2527TG,Wingbox,8.0,2019,Malang,4.6,Ready
VH01528,B2528UG,Wingbox,8.0,2020,Cikarang,4.4,Ready
VH01529,B2529VG,Wingbox,8.0,2021,Semarang,4.2,Ready
VH01530,B2530WG,Wingbox,8.0,2022,Malang,5.0,Ready
VH01531,B2531XG,Wingbox,8.0,2023,Cikarang,4.8,Ready
VH01532,B2532YG,Wingbox,8.0,2024,Semarang,4.6,Ready
VH01533,B2533ZG,Wingbox,8.0,2018,Malang,4.4,Ready
VH01534,B2534AH,Wingbox,8.0,2019,Cikarang,4.2,Ready
VH01535,B2535BH,Wingbox,8.0,2020,Semarang,5.0,Ready
VH01536,B2536CH,Wingbox,8.0,2021,Malang,4.8,Ready
VH01537,B2537DH,Wingbox,8.0,2022,Cikarang,4.6,Ready
VH01538,B2538EH,Wingbox,8.0,2023,Semarang,4.4,Ready
VH01539,B2539FH,Wingbox,8.0,2024,Malang,4.2,Ready
VH01540,B2540GH,Wingbox,8.0,2018,Cikarang,5.0,Ready
VH01541,B2541HH,Wingbox,8.0,2019,Semarang,4.8,Ready
VH01542,B2542IH,Wingbox,8.0,2020,Malang,4.6,Ready
VH01543,B2543JH,Wingbox,8.0,2021,Cikarang,4.4,Ready
VH01544,B2544KH,Wingbox,8.0,2022,Semarang,4.2,Ready
VH01545,B2545LH,Wingbox,8.0,2023,Malang,5.0,Ready
VH01546,B2546MH,Wingbox,8.0,2024,Cikarang,4.8,Ready
VH01547,B2547NH,Wingbox,8.0,2018,Semarang,4.6,Ready
VH01548,B2548OH,Wingbox,8.0,2019,Malang,4.4,Ready
VH01549,B2549PH,Wingbox,8.0,2020,Cikarang,4.2,Ready
VH01550,B2550QH,Wingbox,8.0,2021,Semarang,5.0,Ready
VH01551,B2551RH,Wingbox,8.0,2022,Malang,4.8,Ready
VH01552,B2552SH,Wingbox,8.0,2023,Cikarang,4.6,Ready
VH01553,B2553TH,Wingbox,8.0,2024,Semarang,4.4,Ready
VH01554,B2554UH,Wingbox,8.0,2018,Malang,4.2,Ready
VH01555,B2555VH,Wingbox,8.0,2019,Cikarang,5.0,Ready
VH01556,B2556WH,Wingbox,8.0,2020,Semarang,4.8,Ready
VH01557,B2557XH,Wingbox,8.0,2021,Malang,4.6,Ready
VH01558,B2558YH,Wingbox,8.0,2022,Cikarang,4.4,Ready
VH01559,B2559ZH,Wingbox,8.0,2023,Semarang,4.2,Ready
VH01560,B2560AI,Wingbox,8.0,2024,Malang,5.0,Ready
VH01561,B2561BI,Wingbox,8.0,2018,Cikarang,4.8,Ready
VH01562,B2562CI,Wingbox,8.0,2019,Semarang,4.6,Ready
VH01563,B2563DI,Wingbox,8.0,2020,Malang,4.4,Ready
VH01564,B2564EI,Wingbox,8.0,2021,Cikarang,4.2,Ready
VH01565,B2565FI,Wingbox,8.0,2022,Semarang,5.0,Ready
VH01566,B2566GI,Wingbox,8.0,2023,Malang,4.8,Ready
VH01567,B2567HI,Wingbox,8.0,2024,Cikarang,4.6,Ready
VH01568,B2568II,Wingbox,8.0,2018,Semarang,4.4,Ready
VH01569,B2569JI,Wingbox,8.0,2019,Malang,4.2,Ready
VH01570,B2570KI,Wingbox,8.0,2020,Cikarang,5.0,Ready
VH01571,B2571LI,Wingbox,8.0,2021,Semarang,4.8,Ready
VH01572,B2572MI,Wingbox,8.0,2022,Malang,4.6,Ready
VH01573,B2573NI,Wingbox,8.0,2023,Cikarang,4.4,Ready
VH01574,B2574OI,Wingbox,8.0,2024,Semarang,4.2,Ready
VH01575,B2575PI,Wingbox,8.0,2018,Malang,5.0,Ready
VH01576,B2576QI,Wingbox,8.0,2019,Cikarang,4.8,Ready
